DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease in ever smokers	12,446 European ancestry cases, 59,145 European ancestry controls	NA	4q24	4	105140377	NR	AC004069.1			ENSG00000251259			rs7679673-A	rs7679673	0	7679673	intron_variant	0	0.39	6E-7	6.221848749616356		0.93	[0.9-0.95]	Affymetrix [9886854] (imputed)	N	smoking status measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016588	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease in ever smokers	12,446 European ancestry cases, 59,145 European ancestry controls	NA	4q24	4	105897896	NR	NPNT			ENSG00000168743			rs34712979-A	rs34712979	0	34712979	splice_region_variant	0	0.25	2E-16	15.698970004336019		1.15	[1.11-1.19]	Affymetrix [9886854] (imputed)	N	smoking status measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016588	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease in ever smokers	12,446 European ancestry cases, 59,145 European ancestry controls	NA	4q31.21	4	144558609	NR	AC098588.2, AC098588.3			ENSG00000285713, ENSG00000285783			rs6537293-G	rs6537293	0	6537293	intron_variant	0	0.39	1E-18	18.0		0.87	[0.85-0.9]	Affymetrix [9886854] (imputed)	N	smoking status measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016588	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease in ever smokers	12,446 European ancestry cases, 59,145 European ancestry controls	NA	4q31.21	4	145159944	NR	OTUD4			ENSG00000164164			rs11734405-C	rs11734405	0	11734405	intron_variant	0	0.49	6E-6	5.221848749616356		0.94	[0.91-0.96]	Affymetrix [9886854] (imputed)	N	smoking status measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016588	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease in ever smokers	12,446 European ancestry cases, 59,145 European ancestry controls	NA	5q32	5	148476959	NR	HTR4			ENSG00000164270			rs7733410-A	rs7733410	0	7733410	intron_variant	0	0.44	1E-16	16.0		0.88	[0.86-0.91]	Affymetrix [9886854] (imputed)	N	smoking status measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016588	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease in ever smokers	12,446 European ancestry cases, 59,145 European ancestry controls	NA	6p22.3	6	19843536	NR	ID4 - AL022726.1	ENSG00000172201	ENSG00000287138		1339	48861	rs6905736-C	rs6905736	0	6905736	intergenic_variant	1	0.15	7E-6	5.154901959985743		0.91	[0.87-0.95]	Affymetrix [9886854] (imputed)	N	smoking status measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016588	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease in ever smokers	12,446 European ancestry cases, 59,145 European ancestry controls	NA	6p22.1	6	27867440	NR	H1-5			ENSG00000184357			rs17763089-A	rs17763089	0	17763089	synonymous_variant	0	0.11	3E-6	5.522878745280337		1.11	[1.06-1.16]	Affymetrix [9886854] (imputed)	N	smoking status measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016588	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease in ever smokers	12,446 European ancestry cases, 59,145 European ancestry controls	NA	6p22.1	6	28744470	NR	RPSAP2 - NOP56P1	ENSG00000249814	ENSG00000273323		11566	39163	rs1233578-G	rs1233578	0	1233578	intergenic_variant	1	0.18	3E-7	6.522878745280337		1.1	[1.06-1.15]	Affymetrix [9886854] (imputed)	N	smoking status measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016588	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease in ever smokers	12,446 European ancestry cases, 59,145 European ancestry controls	NA	6p22.1	6	29581876	NR	GABBR1, GABBR1, GABBR1, GABBR1, GABBR1, GABBR1, GABBR1			ENSG00000232569, ENSG00000206511, ENSG00000204681, ENSG00000232632, ENSG00000237051, ENSG00000206466, ENSG00000237112			rs1233393-G	rs1233393	0	1233393	intron_variant	0	0.12	3E-6	5.522878745280337		1.11	[1.06-1.16]	Affymetrix [9886854] (imputed)	N	smoking status measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016588	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease in ever smokers	12,446 European ancestry cases, 59,145 European ancestry controls	NA	6p21.33	6	30730764	NR	FLOT1, FLOT1, FLOT1, FLOT1, FLOT1, FLOT1, FLOT1			ENSG00000206480, ENSG00000232280, ENSG00000224740, ENSG00000223654, ENSG00000206379, ENSG00000236271, ENSG00000137312			rs1064627-G	rs1064627	0	1064627	non_coding_transcript_exon_variant	0	0.2	1E-7	7.0		1.1	[1.06-1.14]	Affymetrix [9886854] (imputed)	N	smoking status measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016588	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease in ever smokers	12,446 European ancestry cases, 59,145 European ancestry controls	NA	6p21.33	6	31337864	NR	HLA-B, HLA-B, HLA-B, HLA-B, HLA-B, HLA-B			ENSG00000228964, ENSG00000223532, ENSG00000234745, ENSG00000232126, ENSG00000224608, ENSG00000206450			rs1631951-T	rs1631951	0	1631951	intron_variant	0	0.18	4E-7	6.3979400086720375		1.1	[1.06-1.14]	Affymetrix [9886854] (imputed)	N	smoking status measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016588	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease in ever smokers	12,446 European ancestry cases, 59,145 European ancestry controls	NA	6p21.32	6	32659473	NR	HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1			ENSG00000233209, ENSG00000179344, ENSG00000206302, ENSG00000206237, ENSG00000225824, ENSG00000231939			rs9273410-A	rs9273410	0	9273410	3_prime_UTR_variant	0	0.44	3E-9	8.522878745280337		1.1	[1.06-1.13]	Affymetrix [9886854] (imputed)	N	smoking status measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016588	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease in ever smokers	12,446 European ancestry cases, 59,145 European ancestry controls	NA	6q21	6	108945052	NR	ARMC2			ENSG00000118690			rs2806356-C	rs2806356	0	2806356	intron_variant	0	0.18	9E-6	5.045757490560675		1.09	[1.05-1.13]	Affymetrix [9886854] (imputed)	N	smoking status measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016588	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease in ever smokers	12,446 European ancestry cases, 59,145 European ancestry controls	NA	6q24.2	6	142424746	NR	ADGRG6			ENSG00000112414			rs7753012-G	rs7753012	0	7753012	intron_variant	0	0.32	4E-14	13.397940008672037		0.88	[0.86-0.91]	Affymetrix [9886854] (imputed)	N	smoking status measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016588	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease in ever smokers	12,446 European ancestry cases, 59,145 European ancestry controls	NA	7p22.3	7	2712518	NR	AMZ1			ENSG00000174945			rs798565-A	rs798565	0	798565	synonymous_variant	0	0.29	5E-7	6.301029995663981		0.92	[0.89-0.95]	Affymetrix [9886854] (imputed)	N	smoking status measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016588	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease in ever smokers	12,446 European ancestry cases, 59,145 European ancestry controls	NA	9p24.2	9	4123044	NR	GLIS3			ENSG00000107249			rs4740752-G	rs4740752	0	4740752	intron_variant	0	0.36	9E-6	5.045757490560675		1.07	[1.04-1.1]	Affymetrix [9886854] (imputed)	N	smoking status measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016588	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease in ever smokers	12,446 European ancestry cases, 59,145 European ancestry controls	NA	9p21.3	9	23588686	NR	AL445623.2			ENSG00000283982			rs156394-C	rs156394	0	156394	intron_variant	0	0.46	7E-8	7.154901959985743		0.92	[0.9-0.95]	Affymetrix [9886854] (imputed)	N	smoking status measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016588	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease in ever smokers	12,446 European ancestry cases, 59,145 European ancestry controls	NA	9q22.33	9	98887470	NR	AL136084.2 - AL136084.1	ENSG00000267026	ENSG00000229338		15055	3120	rs1007892-T	rs1007892	0	1007892	regulatory_region_variant	1	0.35	3E-6	5.522878745280337		0.93	[0.9-0.96]	Affymetrix [9886854] (imputed)	N	smoking status measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016588	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease in ever smokers	12,446 European ancestry cases, 59,145 European ancestry controls	NA	10p13	10	12236526	NR	CDC123			ENSG00000151465			rs57062879-A	rs57062879	0	57062879	intron_variant	0	0.49	2E-7	6.698970004336019		1.08	[1.05-1.11]	Affymetrix [9886854] (imputed)	N	smoking status measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016588	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease in ever smokers	12,446 European ancestry cases, 59,145 European ancestry controls	NA	11p15.3	11	13140818	NR	AC013762.1 - AC022878.1	ENSG00000255558	ENSG00000255018		5979	11382	rs11022678-A	rs11022678	0	11022678	TF_binding_site_variant	1	0.15	3E-6	5.522878745280337		0.9	[0.87-0.94]	Affymetrix [9886854] (imputed)	N	smoking status measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016588	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease in ever smokers	12,446 European ancestry cases, 59,145 European ancestry controls	NA	15q23	15	71336031	NR	AC064799.2, THSD4			ENSG00000260586, ENSG00000187720			rs10851839-T	rs10851839	0	10851839	intron_variant	0	0.34	4E-12	11.397940008672037		1.11	[1.08-1.15]	Affymetrix [9886854] (imputed)	N	smoking status measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016588	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease in ever smokers	12,446 European ancestry cases, 59,145 European ancestry controls	NA	15q25.1	15	78603787	NR	CHRNA3			ENSG00000080644			rs1317286-G	rs1317286	0	1317286	intron_variant	0	0.33	5E-28	27.30102999566398		1.19	[1.15-1.22]	Affymetrix [9886854] (imputed)	N	smoking status measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016588	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease in ever smokers	12,446 European ancestry cases, 59,145 European ancestry controls	NA	15q25.2	15	83616602	NR	SH3GL3			ENSG00000140600			rs2585059-C	rs2585059	0	2585059	intron_variant	0	0.42	3E-7	6.522878745280337		0.93	[0.9-0.95]	Affymetrix [9886854] (imputed)	N	smoking status measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016588	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease in ever smokers	12,446 European ancestry cases, 59,145 European ancestry controls	NA	16q22.1	16	68364972	SMPD3	SMPD3			ENSG00000103056			rs141322661-G	rs141322661	0	141322661	intron_variant	0	0.01	6E-7	6.221848749616356		0.72	[0.63-0.82]	Affymetrix [9886854] (imputed)	N	smoking status measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016588	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease in ever smokers	12,446 European ancestry cases, 59,145 European ancestry controls	NA	16q23.1	16	75428157	NR	CFDP1, AC009163.5			ENSG00000153774, ENSG00000261717			rs12930452-A	rs12930452	0	12930452	intron_variant	0	0.41	1E-9	9.0		0.91	[0.88-0.94]	Affymetrix [9886854] (imputed)	N	smoking status measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016588	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease in ever smokers	12,446 European ancestry cases, 59,145 European ancestry controls	NA	22q11.21	22	17982911	NR	MICAL3			ENSG00000243156			rs9605481-A	rs9605481	0	9605481	intron_variant	0	0.26	8E-7	6.096910013008056		0.92	[0.89-0.95]	Affymetrix [9886854] (imputed)	N	smoking status measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016588	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease in never smokers	8,631 European ancestry cases, 120,544 European ancestry controls	NA	4q24	4	105140377	NR	AC004069.1			ENSG00000251259			rs7679673-A	rs7679673	0	7679673	intron_variant	0	0.39	4E-9	8.397940008672037		0.9	[0.87-0.94]	Affymetrix [9886854] (imputed)	N	smoking status measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016589	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease in never smokers	8,631 European ancestry cases, 120,544 European ancestry controls	NA	4q24	4	105897896	NR	NPNT			ENSG00000168743			rs34712979-A	rs34712979	0	34712979	splice_region_variant	0	0.25	1E-29	29.0		1.23	[1.19-1.27]	Affymetrix [9886854] (imputed)	N	smoking status measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016589	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease in never smokers	8,631 European ancestry cases, 120,544 European ancestry controls	NA	4q31.21	4	143753833	NR	AC107223.1			ENSG00000251600			rs151025055-T	rs151025055	0	151025055	intron_variant	0	0.12	1E-9	9.0		1.16	[1.1-1.21]	Affymetrix [9886854] (imputed)	N	smoking status measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016589	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease in never smokers	8,631 European ancestry cases, 120,544 European ancestry controls	NA	4q31.21	4	144558609	NR	AC098588.2, AC098588.3			ENSG00000285713, ENSG00000285783			rs6537293-G	rs6537293	0	6537293	intron_variant	0	0.39	2E-24	23.69897000433602		0.84	[0.81-0.87]	Affymetrix [9886854] (imputed)	N	smoking status measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016589	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease in never smokers	8,631 European ancestry cases, 120,544 European ancestry controls	NA	5q32	5	148476959	NR	HTR4			ENSG00000164270			rs7733410-A	rs7733410	0	7733410	intron_variant	0	0.44	4E-9	8.397940008672037		0.91	[0.88-0.94]	Affymetrix [9886854] (imputed)	N	smoking status measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016589	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease in never smokers	8,631 European ancestry cases, 120,544 European ancestry controls	NA	5q33.1	5	151215512	NR	CCDC69, GM2A			ENSG00000198624, ENSG00000196743			rs979453-G	rs979453	0	979453	intron_variant	0	0.33	3E-6	5.522878745280337		1.08	[1.05-1.12]	Affymetrix [9886854] (imputed)	N	smoking status measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016589	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease in never smokers	8,631 European ancestry cases, 120,544 European ancestry controls	NA	5q33.3	5	157505368	NR	ADAM19			ENSG00000135074			rs2277027-C	rs2277027	0	2277027	intron_variant	0	0.35	4E-9	8.397940008672037		1.11	[1.07-1.14]	Affymetrix [9886854] (imputed)	N	smoking status measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016589	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease in never smokers	8,631 European ancestry cases, 120,544 European ancestry controls	NA	5q35.1	5	171474582	NR	FGF18 - AC022440.1	ENSG00000156427	ENSG00000285914		16956	249993	rs12519165-A	rs12519165	0	12519165	regulatory_region_variant	1	0.39	1E-7	7.0		1.1	[1.06-1.13]	Affymetrix [9886854] (imputed)	N	smoking status measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016589	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease in never smokers	8,631 European ancestry cases, 120,544 European ancestry controls	NA	6p22.3	6	19843536	NR	ID4 - AL022726.1	ENSG00000172201	ENSG00000287138		1339	48861	rs6905736-C	rs6905736	0	6905736	intergenic_variant	1	0.15	2E-7	6.698970004336019		0.88	[0.84-0.92]	Affymetrix [9886854] (imputed)	N	smoking status measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016589	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease in never smokers	8,631 European ancestry cases, 120,544 European ancestry controls	NA	6p22.2	6	26510848	NR	BTN1A1 - RNU6-502P	ENSG00000124557	ENSG00000199289		426	8503	rs9379882-T	rs9379882	0	9379882	intergenic_variant	1	0.14	3E-7	6.522878745280337		1.12	[1.08-1.18]	Affymetrix [9886854] (imputed)	N	smoking status measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016589	Genome-wide genotyping array
